company_code,event_family,package_id,field_path,status,gold_value,auto_value,note,source_file
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 周斌].consideration,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 0, ""raw_text"": ""0元"", ""unit"": ""元"", ""value"": 0}","{""normalized_unit"": ""CNY"", ""normalized_value"": 0, ""raw_text"": ""0元"", ""unit"": ""元"", ""value"": 0}",,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 周斌].price_per_share,MATCH,null,null,,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 周斌].price_per_registered_capital,MATCH,null,null,,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 张俊武].payment_method,MATCH,"""zero_consideration""","""zero_consideration""",,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 张俊武].transferred_registered_capital,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 1100000, ""raw_text"": ""110.00万元"", ""unit"": ""万元"", ""value"": 110}","{""normalized_unit"": ""CNY"", ""normalized_value"": 1100000, ""raw_text"": ""110万元"", ""unit"": ""万元"", ""value"": 110}",,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 张俊武].transferred_shares,MATCH,null,null,,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 张俊武].transferred_ratio,MATCH,"{""normalized_unit"": ""percent"", ""normalized_value"": 11, ""raw_text"": ""11.00%"", ""unit"": ""%"", ""value"": 11}","{""normalized_unit"": ""percent"", ""normalized_value"": 11, ""raw_text"": ""11.0%"", ""unit"": ""%"", ""value"": 11}",,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 张俊武].consideration,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 0, ""raw_text"": ""0元"", ""unit"": ""元"", ""value"": 0}","{""normalized_unit"": ""CNY"", ""normalized_value"": 0, ""raw_text"": ""0元"", ""unit"": ""元"", ""value"": 0}",,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 张俊武].price_per_share,MATCH,null,null,,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 张俊武].price_per_registered_capital,MATCH,null,null,,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 黄山供销集团].payment_method,MATCH,"""zero_consideration""","""zero_consideration""",,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 黄山供销集团].transferred_registered_capital,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 7800000, ""raw_text"": ""780.00万元"", ""unit"": ""万元"", ""value"": 780}","{""normalized_unit"": ""CNY"", ""normalized_value"": 7800000, ""raw_text"": ""780万元"", ""unit"": ""万元"", ""value"": 780}",,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 黄山供销集团].transferred_shares,MATCH,null,null,,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 黄山供销集团].transferred_ratio,MATCH,"{""normalized_unit"": ""percent"", ""normalized_value"": 78, ""raw_text"": ""78.00%"", ""unit"": ""%"", ""value"": 78}","{""normalized_unit"": ""percent"", ""normalized_value"": 78, ""raw_text"": ""78.0%"", ""unit"": ""%"", ""value"": 78}",,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 黄山供销集团].consideration,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 0, ""raw_text"": ""0元"", ""unit"": ""元"", ""value"": 0}","{""normalized_unit"": ""CNY"", ""normalized_value"": 0, ""raw_text"": ""0元"", ""unit"": ""元"", ""value"": 0}",,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 黄山供销集团].price_per_share,MATCH,null,null,,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,share_transfer_flow,301581_share_transfer_flow_001,transfers[昆山谷捷金属制品有限公司 -> 黄山供销集团].price_per_registered_capital,MATCH,null,null,,evaluation\field_level\301581_share_transfer_flow_comparison_v1.csv
301581,subscription_flow,301581_subscription_flow_001,event_family,MATCH,"""subscription_flow""","""subscription_flow""",,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,flow_subtype,MATCH,"""merger_increase""","""merger_increase""",,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,currency,MATCH,"""CNY""","""CNY""",,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,post_event_snapshot_present,MISMATCH,true,false,值不一致,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,decision_date,MATCH,"{""iso_date"": ""2021-04-07"", ""raw_text"": ""2021年4月7日""}","{""iso_date"": ""2021-04-07"", ""raw_text"": ""2021年4月7日""}",,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,agreement_date,MISMATCH,"{""iso_date"": ""2021-04-07"", ""raw_text"": ""2021年4月7日""}","{""iso_date"": ""2020-12-24"", ""raw_text"": ""2020年12月24日""}",gold_iso=2021-04-07; auto_iso=2020-12-24,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,payment_date,MATCH,"{""iso_date"": ""2021-09-07"", ""raw_text"": ""截至2021年9月7日""}","{""iso_date"": ""2021-09-07"", ""raw_text"": ""2021年9月7日""}",,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,verification_date,MATCH,"{""iso_date"": ""2022-11-16"", ""raw_text"": ""2022年11月16日""}","{""iso_date"": ""2022-11-16"", ""raw_text"": ""2022年11月16日""}",,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,registration_date,MISMATCH,"{""iso_date"": ""2021-04-13"", ""raw_text"": ""2021年4月13日""}","{""iso_date"": ""2021-08-20"", ""raw_text"": ""2021年8月20日""}",gold_iso=2021-04-13; auto_iso=2021-08-20,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,effective_date,MISMATCH,"{""iso_date"": ""2021-04-13"", ""raw_text"": ""2021年4月13日""}","{""iso_date"": ""2021-08-20"", ""raw_text"": ""2021年8月20日""}",gold_iso=2021-04-13; auto_iso=2021-08-20,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,registration_capital_before,MISSING_AUTO,"{""normalized_unit"": ""CNY"", ""normalized_value"": 10000000, ""raw_text"": ""1,000.00万元"", ""unit"": ""万元"", ""value"": 1000.0}",null,自动结果缺少 normalized_value,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,registration_capital_after,MISSING_AUTO,"{""normalized_unit"": ""CNY"", ""normalized_value"": 12000000, ""raw_text"": ""1,200.00万元"", ""unit"": ""万元"", ""value"": 1200.0}",null,自动结果缺少 normalized_value,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,total_shares_before,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,total_shares_after,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,new_registered_capital,MISSING_AUTO,"{""normalized_unit"": ""CNY"", ""normalized_value"": 2000000, ""raw_text"": ""200万元"", ""unit"": ""万元"", ""value"": 200.0}",null,自动结果缺少 normalized_value,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,new_shares,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,total_consideration,EXTRA_AUTO,null,"{""normalized_unit"": ""CNY"", ""normalized_value"": 9360000, ""raw_text"": ""936万元"", ""unit"": ""万元"", ""value"": 936}",Gold为空但自动结果有值,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,capital_premium,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,source_pages,MATCH,"[43, 44]","[43, 44]",,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,post_event_snapshot_pages,MISSING_AUTO,[44],[],自动结果为空集合,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,participants.names,MISSING_AUTO,"[""昆山谷捷金属制品有限公司""]",[],自动结果为空集合,evaluation\field_level\301581_subscription_flow_comparison_v1_3.csv
301581,subscription_flow,301581_subscription_flow_001,event_family,MATCH,"""subscription_flow""","""subscription_flow""",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,flow_subtype,MATCH,"""merger_increase""","""merger_increase""",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,currency,MATCH,"""CNY""","""CNY""",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,post_event_snapshot_present,MATCH,true,true,,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,decision_date,MATCH,"{""iso_date"": ""2021-04-07"", ""raw_text"": ""2021年4月7日""}","{""iso_date"": ""2021-04-07"", ""raw_text"": ""2021年4月7日""}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,agreement_date,MATCH,"{""iso_date"": ""2021-04-07"", ""raw_text"": ""2021年4月7日""}","{""iso_date"": ""2021-04-07"", ""raw_text"": ""2021年4月7日""}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,payment_date,MATCH,"{""iso_date"": ""2021-09-07"", ""raw_text"": ""截至2021年9月7日""}","{""iso_date"": ""2021-09-07"", ""raw_text"": ""2021年9月7日""}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,verification_date,MATCH,"{""iso_date"": ""2022-11-16"", ""raw_text"": ""2022年11月16日""}","{""iso_date"": ""2022-11-16"", ""raw_text"": ""2022年11月16日""}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,registration_date,MATCH,"{""iso_date"": ""2021-04-13"", ""raw_text"": ""2021年4月13日""}","{""iso_date"": ""2021-04-13"", ""raw_text"": ""2021年4月13日""}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,effective_date,MATCH,"{""iso_date"": ""2021-04-13"", ""raw_text"": ""2021年4月13日""}","{""iso_date"": ""2021-04-13"", ""raw_text"": ""2021年4月13日""}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,registration_capital_before,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 10000000, ""raw_text"": ""1,000.00万元"", ""unit"": ""万元"", ""value"": 1000.0}","{""normalized_unit"": ""CNY"", ""normalized_value"": 10000000, ""raw_text"": null, ""unit"": null, ""value"": null}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,registration_capital_after,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 12000000, ""raw_text"": ""1,200.00万元"", ""unit"": ""万元"", ""value"": 1200.0}","{""normalized_unit"": ""CNY"", ""normalized_value"": 12000000, ""raw_text"": ""1,200万元"", ""unit"": ""万元"", ""value"": 1200}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,total_shares_before,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,total_shares_after,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,new_registered_capital,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 2000000, ""raw_text"": ""200万元"", ""unit"": ""万元"", ""value"": 200.0}","{""normalized_unit"": ""CNY"", ""normalized_value"": 2000000, ""raw_text"": ""200万元"", ""unit"": ""万元"", ""value"": 200}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,new_shares,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,total_consideration,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,capital_premium,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,source_pages,MATCH,"[43, 44]","[43, 44]",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,post_event_snapshot_pages,MATCH,[44],[44],,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,participants.names,MATCH,"[""昆山谷捷金属制品有限公司""]","[""昆山谷捷金属制品有限公司""]",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,participants[昆山谷捷金属制品有限公司].participant_role,MATCH,"""merged_entity""","""merged_entity""",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,participants[昆山谷捷金属制品有限公司].contribution_method,MATCH,"""merged_entity_net_assets""","""merged_entity_net_assets""",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,participants[昆山谷捷金属制品有限公司].subscribed_registered_capital,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 2000000, ""raw_text"": ""200万元"", ""unit"": ""万元"", ""value"": 200.0}","{""normalized_unit"": ""CNY"", ""normalized_value"": 2000000, ""raw_text"": ""200万元"", ""unit"": ""万元"", ""value"": 200}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,participants[昆山谷捷金属制品有限公司].subscribed_shares,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,participants[昆山谷捷金属制品有限公司].contribution_amount,MATCH,"{""normalized_unit"": ""CNY"", ""normalized_value"": 3809400, ""raw_text"": ""380.94万元"", ""unit"": ""万元"", ""value"": 380.94}","{""normalized_unit"": ""CNY"", ""normalized_value"": 3809400, ""raw_text"": ""380.94万元"", ""unit"": ""万元"", ""value"": 380.94}",,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,participants[昆山谷捷金属制品有限公司].price_per_share,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
301581,subscription_flow,301581_subscription_flow_001,participants[昆山谷捷金属制品有限公司].price_per_registered_capital,MATCH,null,null,,evaluation\field_level\301581_subscription_flow_comparison_v1_4.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,event_family,MATCH,"""share_transfer_flow""","""share_transfer_flow""",,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,transfer_subtype,MISMATCH,"""internal_restructuring""","""ordinary_transfer""",值不一致,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,target_company_name,MISMATCH,"""上海友升铝业有限公司""","""友升股份""",值不一致,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,target_security_type,MATCH,"""equity_interest""","""equity_interest""",,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,target_is_issuer,MATCH,true,true,,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,currency,MATCH,"""CNY""","""CNY""",,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,pre_event_snapshot_present,MISMATCH,true,false,值不一致,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,post_event_snapshot_present,MATCH,true,true,,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,decision_date,MATCH,null,null,,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,agreement_date,MATCH,"{""iso_date"": ""2003-07-30"", ""raw_text"": ""2003年7月30日""}","{""iso_date"": ""2003-07-30"", ""raw_text"": ""2003年7月30日""}",,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,payment_date,MATCH,null,null,,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,registration_date,MATCH,null,null,,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,effective_date,MATCH,null,null,,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,source_pages,MATCH,[48],[48],,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,pre_event_snapshot_pages,MISSING_AUTO,[48],[],自动结果为空集合,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,post_event_snapshot_pages,MATCH,[48],[48],,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,total_transferred_registered_capital,MATCH,null,null,,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,total_transferred_shares,MATCH,null,null,,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,total_transferred_ratio,MISSING_AUTO,"{""normalized_unit"": ""percent"", ""normalized_value"": 55, ""raw_text"": ""55%"", ""unit"": ""%"", ""value"": 55}",null,自动结果缺少normalized_value,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,total_consideration,MISSING_AUTO,"{""normalized_unit"": ""CNY"", ""normalized_value"": 0, ""raw_text"": ""未支付对价"", ""unit"": ""其他"", ""value"": 0}",null,自动结果缺少normalized_value,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,target_confirmation.confirmed_by,MISMATCH,"""issuer_alias""","""chapter_context""",值不一致,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
603418,share_transfer_flow,603418_share_transfer_flow_001,transfers.keys,MISSING_AUTO,"[""友升铝业（第一美亚）有限责任公司（Unison Aluminum Products（FAAF）LLC） -> Sunrise Group（USA）, Inc.（美国日升）""]",[],自动结果为空集合,evaluation\field_level\603418_share_transfer_flow_comparison_frozen_v1.csv
688758,subscription_flow,688758_subscription_flow_001,event_family,MATCH,"""subscription_flow""","""subscription_flow""",,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,flow_subtype,MATCH,"""cash_increase""","""cash_increase""",,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,currency,MATCH,"""CNY""","""CNY""",,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,post_event_snapshot_present,MISMATCH,true,false,值不一致,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,decision_date,MISMATCH,"{""iso_date"": ""2021-02-25"", ""raw_text"": ""2021年2月25日""}","{""iso_date"": ""2021-02-26"", ""raw_text"": ""2021年2月26日""}",gold_iso=2021-02-25; auto_iso=2021-02-26,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,agreement_date,MATCH,"{""iso_date"": ""2021-02-26"", ""raw_text"": ""2021年2月26日""}","{""iso_date"": ""2021-02-26"", ""raw_text"": ""2021年2月26日""}",,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,payment_date,MISMATCH,"{""iso_date"": ""2021-03-09"", ""raw_text"": ""2021年3月9日""}","{""iso_date"": ""2021-04-20"", ""raw_text"": ""2021年4月20日""}",gold_iso=2021-03-09; auto_iso=2021-04-20,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,verification_date,MATCH,null,null,,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,registration_date,MATCH,"{""iso_date"": ""2021-04-20"", ""raw_text"": ""2021年4月20日""}","{""iso_date"": ""2021-04-20"", ""raw_text"": ""2021年4月20日""}",,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,effective_date,MATCH,"{""iso_date"": ""2021-04-20"", ""raw_text"": ""2021年4月20日""}","{""iso_date"": ""2021-04-20"", ""raw_text"": ""2021年4月20日""}",,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,registration_capital_before,MISSING_AUTO,"{""normalized_unit"": ""CNY"", ""normalized_value"": 24080000, ""raw_text"": ""2,408.00万元"", ""unit"": ""万元"", ""value"": 2408.0}",null,自动结果缺少 normalized_value,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,registration_capital_after,MISSING_AUTO,"{""normalized_unit"": ""CNY"", ""normalized_value"": 27506769, ""raw_text"": ""2,750.6769万元"", ""unit"": ""万元"", ""value"": 2750.6769}",null,自动结果缺少 normalized_value,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,total_shares_before,MATCH,null,null,,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,total_shares_after,MATCH,null,null,,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,new_registered_capital,MISSING_AUTO,"{""normalized_unit"": ""CNY"", ""normalized_value"": 3426769, ""raw_text"": ""342.6769万元"", ""unit"": ""万元"", ""value"": 342.6769}",null,自动结果缺少 normalized_value,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,new_shares,MATCH,null,null,,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,total_consideration,MISSING_AUTO,"{""normalized_unit"": ""CNY"", ""normalized_value"": 185000000, ""raw_text"": ""1.85亿元"", ""unit"": ""亿元"", ""value"": 1.85}",null,自动结果缺少 normalized_value,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,capital_premium,MATCH,null,null,,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,source_pages,MATCH,"[56, 57]","[56, 57]",,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,post_event_snapshot_pages,MISSING_AUTO,"[56, 57]",[],自动结果为空集合,evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,participants.names,MISMATCH,"[""唐斌"", ""宁波梅山保税港区复星惟盈股权投资基金合伙企业（有限合伙）"", ""张敏"", ""江苏国寿疌泉股权投资中心（有限合伙）""]","[""国寿疌泉、复星惟盈、唐斌、张敏""]","missing=['唐斌', '宁波梅山保税港区复星惟盈股权投资基金合伙企业（有限合伙）', '张敏', '江苏国寿疌泉股权投资中心（有限合伙）']; extra=['国寿疌泉、复星惟盈、唐斌、张敏']",evaluation\field_level\688758_subscription_flow_comparison_v1_1.csv
688758,subscription_flow,688758_subscription_flow_001,event_family,MATCH,"""subscription_flow""","""subscription_flow""",,evaluation\field_level\688758_subscription_flow_comparison_v1_2.csv
688758,subscription_flow,688758_subscription_flow_001,flow_subtype,MATCH,"""cash_increase""","""cash_increase""",,evaluation\field_level\688758_subscription_flow_comparison_v1_2.csv
688758,subscription_flow,688758_subscription_flow_001,currency,MATCH,"""CNY""","""CNY""",,evaluation\field_level\688758_subscription_flow_comparison_v1_2.csv
688758,subscription_flow,688758_subscription_flow_001,post_event_snapshot_present,MATCH,true,true,,evaluation\field_level\688758_subscription_flow_comparison_v1_2.csv
688758,subscription_flow,688758_subscription_flow_001,decision_date,MATCH,"{""iso_date"": ""2021-02-25"", ""raw_text"": ""2021年2月25日""}","{""iso_date"": ""2021-02-25"", ""raw_text"": ""2021年2月25日""}",,evaluation\field_level\688758_subscription_flow_comparison_v1_2.csv
688758,subscription_flow,688758_subscription_flow_001,agreement_date,MATCH,"{""iso_date"": ""2021-02-26"", ""raw_text"": ""2021年2月26日""}","{""iso_date"": ""2021-02-26"", ""raw_text"": ""2021年2月26日""}",,evaluation\field_level\688758_subscription_flow_comparison_v1_2.csv
688758,subscription_flow,688758_subscription_flow_001,payment_date,MATCH,"{""iso_date"": ""2021-03-09"", ""raw_text"": ""2021年3月9日""}","{""iso_date"": ""2021-03-09"", ""raw_text"": ""2021年3月9日""}",,evaluation\field_level\688758_subscription_flow_comparison_v1_2.csv
688758,subscription_flow,688758_subscription_flow_001,verification_date,MATCH,null,null,,evaluation\field_level\688758_subscription_flow_comparison_v1_2.csv
